Course,Section,Date,Time,Room,Updates
PCS211,331,2024-12-08,17:00 EST,KHW073,No updates
PCS211,341,2024-12-08,17:00 EST,MAC COURT,No updates
PCS211,351,2024-12-08,17:00 EST,MAC COURT,No updates
PCS211,361,2024-12-08,17:00 EST,MAC COURT,No updates
PCS211,371,2024-12-08,17:00 EST,MAC COURT,No updates
PCS211,381,2024-12-08,17:00 EST,MAC COURT,No updates
PCS211,391,2024-12-08,17:00 EST,MAC COURT,No updates
PCS211,401,2024-12-08,17:00 EST,MAC COURT,No updates
PCS211,411,2024-12-08,17:00 EST,MAC COURT,No updates
PCS211,421,2024-12-08,17:00 EST,MAC COURT,No updates
PCS211,431,2024-12-08,17:00 EST,MAC COURT,No updates
PCS211,441,2024-12-08,17:00 EST,MAC COURT,No updates
PCS211,451,2024-12-08,17:00 EST,MAC COURT,No updates
PCS211,461,2024-12-08,17:00 EST,KHW271,No updates
PCS211,471,2024-12-08,17:00 EST,KHW271,No updates
PCS211,481,2024-12-08,17:00 EST,KHW271,No updates
PCS211,491,2024-12-08,17:00 EST,KHW271,No updates
PCS211,501,2024-12-08,17:00 EST,KHW271,No updates
PCS211,511,2024-12-08,17:00 EST,KHW271,No updates
PCS211,521,2024-12-08,17:00 EST,KHW271,No updates
PCS211,531,2024-12-08,17:00 EST,KHW271,No updates
PCS211,541,2024-12-08,17:00 EST,KHW271,No updates
PCS211,551,2024-12-08,17:00 EST,KHW271,No updates
PCS211,561,2024-12-08,17:00 EST,KHW271,No updates
PCS211,571,2024-12-08,17:00 EST,MAC COURT,No updates
PCS211,581,2024-12-08,17:00 EST,MAC COURT,No updates
PCS211,591,2024-12-08,17:00 EST,MAC COURT,No updates
PCS211,601,2024-12-08,17:00 EST,MAC COURT,No updates
PCS211,611,2024-12-08,17:00 EST,MAC COURT,No updates
PCS211,621,2024-12-08,17:00 EST,MAC COURT,No updates
PCS211,631,2024-12-08,17:00 EST,MAC COURT,No updates
PCS211,641,2024-12-08,17:00 EST,MAC COURT,No updates
PCS211,651,2024-12-08,17:00 EST,MAC COURT,No updates
PCS213,011,2024-12-09,08:00 EST,TRS1067,No updates
PCS213,021,2024-12-09,08:00 EST,TRS1067,No updates
PCS213,031,2024-12-09,08:00 EST,TRS1067,No updates
PCS213,041,2024-12-09,08:00 EST,TRS1067,No updates
PCS213,051,2024-12-09,08:00 EST,TRS1067,No updates
PCS213,061,2024-12-09,08:00 EST,TRS1067,No updates
PCS213,071,2024-12-09,08:00 EST,TRS1067,No updates
PCS213,081,2024-12-09,08:00 EST,TRS1067,No updates
PCS213,091,2024-12-09,08:00 EST,TRS1067,No updates
PCS213,101,2024-12-09,08:00 EST,TRS1067,No updates
PCS213,111,2024-12-09,08:00 EST,TRS1067,No updates
PCS213,121,2024-12-09,08:00 EST,TRS1067,No updates
PCS224,011,2024-12-10,19:00 EST,MAC ARENA,No updates
PCS224,021,2024-12-10,19:00 EST,MAC ARENA,No updates
PCS224,031,2024-12-10,19:00 EST,MAC ARENA,No updates
PCS224,041,2024-12-10,19:00 EST,MAC ARENA,No updates
PCS224,051,2024-12-10,19:00 EST,MAC ARENA,No updates
PCS224,061,2024-12-10,19:00 EST,MAC ARENA,No updates
PCS224,071,2024-12-10,19:00 EST,MAC ARENA,No updates
PCS224,081,2024-12-10,19:00 EST,MAC ARENA,No updates
PCS224,091,2024-12-10,19:00 EST,MAC ARENA,No updates
PCS224,101,2024-12-10,19:00 EST,MAC ARENA,No updates
PCS224,111,2024-12-10,19:00 EST,MAC ARENA,No updates
PCS224,121,2024-12-10,19:00 EST,MAC ARENA,No updates
PCS224,131,2024-12-10,19:00 EST,MAC ARENA,No updates
PCS224,141,2024-12-10,19:00 EST,MAC ARENA,No updates
PCS224,151,2024-12-10,19:00 EST,MAC ARENA,No updates
PCS224,161,2024-12-10,19:00 EST,MAC ARENA,No updates
PCS224,171,2024-12-10,19:00 EST,MAC ARENA,No updates
PCS224,181,2024-12-10,19:00 EST,MAC ARENA,No updates
PCS224,191,2024-12-10,19:00 EST,MAC ARENA,No updates
PCS224,201,2024-12-10,19:00 EST,MAC ARENA,No updates
PCS224,211,2024-12-10,19:00 EST,MAC ARENA,No updates
PCS224,221,2024-12-10,19:00 EST,MAC ARENA,No updates
PCS224,231,2024-12-10,19:00 EST,MAC ARENA,No updates
PCS229,011,2024-12-11,15:00 EST,SHE549,No updates
PCS230,011,2024-12-07,09:00 EST,KHE118,No updates
PCS230,021,2024-12-07,09:00 EST,KHE118,No updates
PCS300,011,2024-12-06,08:00 EST,SHE549,No updates
PCS300,021,2024-12-06,08:00 EST,SHE549,No updates
PCS354,011,2024-12-06,08:00 EST,KHE222,No updates
PCS358,011,2024-12-08,10:00 EST,VIC208,No updates
PCS622,011,2024-12-12,12:00 EST,SHE637,No updates
PCS623,011,2024-12-10,15:00 EST,KHE118A,No updates
PHL101,011,2024-12-06,15:00 EST,TRS2166,No updates
PHL110,021,2024-12-11,15:00 EST,KHE117,No updates
PHL201,011,2024-12-11,15:00 EST,KHE121,No updates
PHL333,011,2024-12-06,12:00 EST,KHE117,No updates
PHL333,011,2024-12-06,12:00 EST,KHE125,No updates
PHL333,021,2024-12-06,12:00 EST,VIC501,No updates
PHL366,011,2024-12-11,08:00 EST,KHW271,No updates
PHL366,021,2024-12-11,08:00 EST,KHW271,No updates
PHL366,031,2024-12-11,08:00 EST,KHW271,No updates
PHL404,011,2024-12-05,08:00 EST,ENGLG12,No updates
PHL503,011,2024-12-04,08:00 EST,VIC201,No updates
PHL504,011,2024-12-13,12:00 EST,KHE121,No updates
PHL520,011,2024-12-04,15:00 EST,POD370,No updates
PHL535,011,2024-12-08,10:00 EST,EPH105,No updates
PHL544,011,2024-12-12,15:00 EST,KHE321B,No updates
PHL550,011,2024-12-07,09:00 EST,VIC208,No updates
PHL552,011,2024-12-05,12:00 EST,SHE540,No updates
PHL570,011,2024-12-06,12:00 EST,KHE222,No updates
PHL600,011,2024-12-05,15:00 EST,VIC201,No updates
PHL605,021,2024-12-07,13:00 EST,SHE549,No updates
PHL606,011,2024-12-04,12:00 EST,ENGLG14,No updates
PHL606,021,2024-12-04,12:00 EST,HEI201,No updates
PHL612,021,2024-12-13,15:00 EST,ONLINE,No updates
PHL780,011,2024-12-06,15:00 EST,KHE220,No updates
PHL790,011,2024-12-14,13:00 EST,VIC202,No updates
PLE515,011,2024-12-09,08:00 EST,TRS1073,No updates
PLG100,011,2024-12-04,08:00 EST,DCC204,No updates
PLG100,011,2024-12-04,08:00 EST,DCC208,No updates
PLG500,011,2024-12-05,12:00 EST,TRS3147,No updates
PLG500,011,2024-12-05,12:00 EST,TRS3176,No updates
PLG510,701E,2024-12-10,19:00 EST,TRS1149,No updates
PLN103,011,2024-12-04,08:00 EST,KHE117,No updates
PLX111,011,2024-12-12,15:00 EST,TRS1067,No updates
PLX111,021,2024-12-12,15:00 EST,TRS1067,No updates
PLX333,011,2024-12-14,13:00 EST,ENG106,No updates
PM8204,011,2024-12-14,13:00 EST,EPH105,No updates
PM8204,011,2024-12-14,13:00 EST,EPH105,No updates
PMT722,011,2024-12-06,15:00 EST,ONLINE,No updates
POG100,011,2024-12-10,09:00 EST,KHW271,No updates
POG100,021,2024-12-10,09:00 EST,KHW271,No updates
POG100,031,2024-12-10,09:00 EST,KHW271,No updates
POG100,041,2024-12-10,09:00 EST,KHW271,No updates
POG100,051,2024-12-10,09:00 EST,KHW271,No updates
POG100,061,2024-12-10,09:00 EST,KHW271,No updates
POG100,071,2024-12-10,09:00 EST,KHW271,No updates
POG100,081,2024-12-10,09:00 EST,KHW271,No updates
POG100,091,2024-12-10,09:00 EST,KHW271,No updates
POG100,101,2024-12-10,09:00 EST,KHW271,No updates
POG100,111,2024-12-10,09:00 EST,KHW271,No updates
POG100,121,2024-12-10,09:00 EST,KHW271,No updates
POG100,131,2024-12-10,09:00 EST,KHW271,No updates
POG100,141,2024-12-10,09:00 EST,KHW271,No updates
POG225,011,2024-12-05,09:00 EST,ENGLG24,No updates
POG225,021,2024-12-05,09:00 EST,ENGLG24,No updates
POG225,031,2024-12-05,09:00 EST,ENGLG21,No updates
POG225,041,2024-12-05,09:00 EST,ENGLG21,No updates
POG230,011,2024-12-07,09:00 EST,ENGLG12,No updates
POG230,021,2024-12-07,09:00 EST,ENGLG12,No updates
POG230,031,2024-12-07,09:00 EST,ENGLG24,No updates
POG230,041,2024-12-07,09:00 EST,ENGLG24,No updates
POG318,011,2024-12-10,12:00 EST,TRS1073,No updates
POG320,011,2024-12-09,15:00 EST,KHE118,No updates
POG320,021,2024-12-09,15:00 EST,KHE118,No updates
POG411,011,2024-12-08,14:00 EST,ONLINE,No updates
POG421,011,2024-12-06,12:00 EST,POD361,No updates
POG427,011,2024-12-04,08:00 EST,EPH105,No updates
POG430,011,2024-12-05,15:00 EST,ONLINE,No updates
POH103,011,2024-12-04,15:00 EST,ENGLG06,No updates
POH103,011,2024-12-04,15:00 EST,ENGLG11,No updates
POH103,021,2024-12-04,15:00 EST,ENGLG14,No updates
POH105,011,2024-12-06,12:00 EST,ENGLG14,No updates
POH705,011,2024-12-04,12:00 EST,ENGLG12,No updates
POH705,011,2024-12-04,12:00 EST,ENGLG13,No updates
POH705,021,2024-12-04,12:00 EST,ENGLG11,No updates
POL106,011,2024-12-13,15:00 EST,ONLINE,No updates
POL106,021,2024-12-13,15:00 EST,ONLINE,No updates
POL128,011,2024-12-11,09:00 EST,MAC COURT,No updates
POL128,021,2024-12-11,09:00 EST,MAC COURT,No updates
POL128,031,2024-12-11,09:00 EST,TRS2099,No updates
POL128,031,2024-12-11,09:00 EST,TRS2166,No updates
POL128,041,2024-12-11,09:00 EST,MAC COURT,No updates
POL129,021,2024-12-11,08:00 EST,KHS134,No updates
POL203,011,2024-12-08,10:00 EST,KHE118A,No updates
POL208,011,2024-12-06,08:00 EST,ONLINE,No updates
POL208,021,2024-12-06,08:00 EST,ONLINE,No updates
POL501,011,2024-12-06,08:00 EST,KHE117,No updates
PPA120,701E,2024-12-09,19:00 EST,POD367,No updates
PPA333,701E,2024-12-04,19:00 EST,KHW071C,No updates
PPA425,701E,2024-12-05,19:00 EST,ONLINE,No updates
PPN101,011,2024-12-12,09:00 EST,TRS1067,No updates
PPN101,021,2024-12-12,09:00 EST,TRS1067,No updates
PPN101,031,2024-12-12,09:00 EST,TRS1067,No updates
PPN201,011,2024-12-05,09:00 EST,TRS1067,No updates
PPN201,021,2024-12-05,09:00 EST,TRS1067,No updates
PPN201,031,2024-12-05,09:00 EST,TRS1067,No updates
